record_id,entry_type,authors,year,title,journal,abstract,doi,pmid,keywords,decision_r1,decision_r2,final_decision,exclusion_reason,notes
KharenkoOA2022207,article,Kharenko O.A.,2022,Combination of ZEN-3694 with CDK4/6 inhibitors reverses acquired resistance to CDK4/6 inhibitors in ER-positive breast cancer,Cancer Gene Therapy,,10.1038/s41417-021-00375-9,,,U,,,,"Unclear eligibility from title/abstract, review full-text"
BuiTBV2022208,article,Bui T.B.V.,2022,Biomarkers for Cyclin-Dependent Kinase 4/6 Inhibitors in the Treatment of Hormone Receptor-Positive/Human Epidermal Growth Factor Receptor 2-Negative Advanced/Metastatic Breast Cancer: Translation to Clinical Practice,JCO Precision Oncology,,10.1200/PO.21.00473,,,E,,,I1,No CDK4/6 inhibitor mentioned
MartnM2022209,article,Martín M.,2022,"Overall survival with palbociclib plus endocrine therapy versus capecitabine in postmenopausal patients with hormone receptor-positive, HER2-negative metastatic breast cancer in the PEARL study",European Journal of Cancer,,10.1016/j.ejca.2022.03.006,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
BorstnarS2022210,article,Borstnar S.,2022,"Ribociclib plus letrozole in patients with hormone receptor-positive, HER2-negative advanced breast cancer with no prior endocrine therapy: subgroup safety analysis from the phase 3b CompLEEment-1 trial",Radiology and Oncology,,10.2478/raon-2022-0020,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
MllerV2022211,article,Müller V.,2022,Update Breast Cancer 2022 Part 2 - Advanced Stage Breast Cancer,Geburtshilfe Und Frauenheilkunde,,10.1055/a-1811-6148,,,E,,,I1,No CDK4/6 inhibitor mentioned
MartinJM2022212,article,Martin J.M.,2022,Systemic Therapies Following Progression on First-line CDK4/6-inhibitor Treatment: Analysis of Real-world Data,Oncologist,,10.1093/oncolo/oyac075,,,U,,,,"Unclear eligibility from title/abstract, review full-text"
JerusalemG2022213,article,Jerusalem G.,2022,Quality-Adjusted Survival with Ribociclib Plus Fulvestrant Versus Placebo Plus Fulvestrant in Postmenopausal Women with HR±HER2− Advanced Breast Cancer in the MONALEESA-3 Trial,Clinical Breast Cancer,,10.1016/j.clbc.2021.12.008,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
HuQ2022214,article,Hu Q.,2022,"Role of CDK4/6 inhibitors in patients with hormone receptor (HR)-positive, human epidermal receptor-2 negative (HER-2) metastatic breast cancer study protocol for a systematic review, network meta-analysis and cost-effectiveness analysis",BMJ Open,,10.1136/bmjopen-2021-056374,,,E,,,D1,Review/meta-analysis (keyword: systematic review)
CamponeM2022215,article,Campone M.,2022,"Ribociclib plus letrozole in male patients with hormone receptor-positive, human epidermal growth factor receptor 2-negative advanced breast cancer: subgroup analysis of the phase IIIb CompLEEment-1 trial",Breast Cancer Research and Treatment,,10.1007/s10549-022-06543-1,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
LeeS2022216,article,Lee S.,2022,"Exploratory analysis of biomarkers associated with clinical outcomes from the study of palbociclib plus endocrine therapy in premenopausal women with hormone receptor-positive, HER2-negative metastatic breast cancer",Breast,,10.1016/j.breast.2022.01.014,,,E,,,D2,Preclinical/animal study (keyword: rat)
CottuP2022217,article,Cottu P.,2022,"Ribociclib plus letrozole in subgroups of special clinical interest with hormone receptor–positive, human epidermal growth factor receptor 2–negative advanced breast cancer: Subgroup analysis of the phase IIIb CompLEEment-1 trial",Breast,,10.1016/j.breast.2022.01.016,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
ZhangJ2022219,article,Zhang J.,2022,"Dalpiciclib Combined With Pyrotinib and Letrozole in Women With HER2-Positive, Hormone Receptor-Positive Metastatic Breast Cancer (LORDSHIPS): A Phase Ib Study",Frontiers in Oncology,,10.3389/fonc.2022.775081,,,E,,,P1,HER2+ population (keyword: HER2-positive)
CetinB2022220,article,Cetin B.,2022,CDK4/6 inhibitors: Mechanisms of resistance and potential biomarkers of responsiveness in breast cancer,Future Oncology,,10.2217/fon-2021-0842,,,U,,,,"Unclear eligibility from title/abstract, review full-text"
MalorniL2022221,article,Malorni L.,2022,Serum thymidine kinase activity in patients with hormone receptor-positive and HER2-negative metastatic breast cancer treated with palbociclib and fulvestrant,European Journal of Cancer,,10.1016/j.ejca.2021.12.030,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
CogliatiV2022222,article,Cogliati V.,2022,How to Treat HR+/HER2-Metastatic Breast Cancer Patients after CDK4/6 Inhibitors: An Unfinished Story,Life,,10.3390/life12030378,,,I,,,,Meets all inclusion criteria (HR+/HER2-/metastatic/post-CDK4/6)
ManoharPM2022225,article,Manohar P.M.,2022,Updates in endocrine therapy for metastatic breast cancer,Cancer Biology and Medicine,,10.20892/j.issn.2095-3941.2021.0255,,,E,,,I1,No CDK4/6 inhibitor mentioned
LawJW2022226,article,Law J.W.,2022,Real-World Treatment Patterns and Clinical Effectiveness of Palbociclib Plus an Aromatase Inhibitor as First-Line Therapy in Advanced/Metastatic Breast Cancer: Analysis from the US Syapse Learning Health Network,Current Oncology,,10.3390/curroncol29020089,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
LftnerD2022227,article,Lüftner D.,2022,Update Breast Cancer 2021 Part 5 - Advanced Breast Cancer,Geburtshilfe Und Frauenheilkunde,,10.1055/a-1724-9569,,,E,,,I1,No CDK4/6 inhibitor mentioned
LauKH2022228,article,Lau K.H.,2022,New and Emerging Targeted Therapies for Advanced Breast Cancer,International Journal of Molecular Sciences,,10.3390/ijms23042288,,,E,,,I1,No CDK4/6 inhibitor mentioned
ParatiMC2022230,article,Parati M.C.,2022,Ribociclib in the Treatment of Hormone-Receptor Positive/HER2-Negative Advanced and Early Breast Cancer: Overview of Clinical Data and Patients Selection,Breast Cancer Targets and Therapy,,10.2147/BCTT.S341857,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
CaputoR2022231,article,Caputo R.,2022,"Ribociclib Plus Letrozole in Italian Male Patients with Hormone Receptor–Positive, Human Epidermal Growth Factor Receptor 2–Negative Advanced Breast Cancer: Case Studies of Phase 3b CompLEEment-1 Trial",Breast Cancer Targets and Therapy,,10.2147/BCTT.S376902,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
SteninaMB2022233,article,Stenina M.B.,2022,Management of patients with hormone receptor-positive HER2-negative metastatic breast cancer: data of randomized trials and real-world evidence,Journal of Modern Oncology,,10.26442/18151434.2022.1.201466,,,E,,,I1,No CDK4/6 inhibitor mentioned
CardosoF2022234,article,Cardoso F.,2022,Quality-of-life methodology in hormone receptor–positive advanced breast cancer: Current tools and perspectives for the future,Cancer Treatment Reviews,,10.1016/j.ctrv.2021.102321,,,E,,,I1,No CDK4/6 inhibitor mentioned
NarvezD2022235,article,Narváez D.,2022,Precision medicine in the real-world setting. Clinical activity of talazoparib in a woman with hormone receptor-positive HER2-negative metastatic breast cancer with pathogenic mutation in somatic BRCA2,Ecancermedicalscience,,10.3332/ecancer.2022.1448,,,E,,,I1,No CDK4/6 inhibitor mentioned
TakahashiM2022236,article,Takahashi M.,2022,"Japanese subgroup analysis of the phase 3 MONARCH 3 study of abemaciclib as initial therapy for patients with hormone receptor-positive, human epidermal growth factor receptor 2-negative advanced breast cancer",Breast Cancer,,10.1007/s12282-021-01295-0,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
NaruiK2022237,article,Narui K.,2022,Prospective Cohort Study of Palbociclib Treatment in Postmenopausal Patients With Unresectable and Metastatic Hormone Receptor-Positive Breast Cancer: Study Protocol for a CSPOR-BC Palbociclib Cohort Trial,World Journal of Oncology,,10.14740/WJON1507,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
BuehlerAM2022238,article,Buehler A.M.,2022,Effect of ribociclib on productivity losses due to breast cancer in young women in Brazil,Revista De Saude Publica,,10.11606/S1518-8787.2022056004160,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
unknown2022239,article,,2022,Overall Survival Subgroup Analysis by Metastatic Site From the Phase 3 MONALEESA-2 Study of First-Line Ribociclib + Letrozole in Postmenopausal Patients With Advanced HR+/HER2– Breast Cancer,Clinical Advances in Hematology and Oncology,,,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
BursteinHJ2021240,article,Burstein H.J.,2021,"Endocrine Treatment and Targeted Therapy for Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Metastatic Breast Cancer: ASCO Guideline Update",Journal of Clinical Oncology,,10.1200/JCO.21.01392,,,E,,,I1,No CDK4/6 inhibitor mentioned
MunzoneE2021241,article,Munzone E.,2021,Systematic review and meta-analysis of post-progression outcomes in ER+/HER2− metastatic breast cancer after CDK4/6 inhibitors within randomized clinical trials,ESMO Open,,10.1016/j.esmoop.2021.100332,,,E,,,D1,Review/meta-analysis (keyword: systematic review)
NevenP2021243,article,Neven P.,2021,"Abemaciclib plus fulvestrant in hormone receptor-positive, human epidermal growth factor receptor 2-negative advanced breast cancer in premenopausal women: subgroup analysis from the MONARCH 2 trial",Breast Cancer Research,,10.1186/s13058-021-01463-2,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
AgrawalC2021244,article,Agrawal C.,2021,Multicentric real world evidence with palbociclib in hormone positive HER2 negative metastatic breast cancer in Indian population,Scientific Reports,,10.1038/s41598-021-95758-1,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
DeMicheleA2021245,article,DeMichele A.,2021,Comparative effectiveness of first-line palbociclib plus letrozole versus letrozole alone for HR+/HER2− metastatic breast cancer in US real-world clinical practice,Breast Cancer Research,,10.1186/s13058-021-01409-8,,,E,,,D2,Preclinical/animal study (keyword: rat)
GaoJJ2021246,article,Gao J.J.,2021,"Overall survival in patients with hormone receptor-positive, HER2-negative, advanced or metastatic breast cancer treated with a cyclin-dependent kinase 4/6 inhibitor plus fulvestrant: a US Food and Drug Administration pooled analysis",Lancet Oncology,,10.1016/S1470-2045(21)00472-1,,,E,,,D2,Preclinical/animal study (keyword: rat)
ConnollyRM2021247,article,Connolly R.M.,2021,E2112: Randomized Phase III Trial of Endocrine Therapy Plus Entinostat or Placebo in Hormone Receptor–Positive Advanced Breast Cancer. A Trial of the ECOG-ACRIN Cancer Research Group,Journal of Clinical Oncology,,10.1200/JCO.21.00944,,,E,,,I1,No CDK4/6 inhibitor mentioned
DeLaurentiisM2021248,article,De Laurentiis M.,2021,"Full population results from the core phase of CompLEEment-1, a phase 3b study of ribociclib plus letrozole as first-line therapy for advanced breast cancer in an expanded population",Breast Cancer Research and Treatment,,10.1007/s10549-021-06334-0,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
YuanY2021249,article,Yuan Y.,2021,"Phase I/II trial of palbociclib, pembrolizumab and letrozole in patients with hormone receptor-positive metastatic breast cancer",European Journal of Cancer,,10.1016/j.ejca.2021.05.035,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
StellatoD2021250,article,Stellato D.,2021,Cost Effectiveness of Ribociclib in Combination with Fulvestrant for the Treatment of Postmenopausal Women with HR+/HER2− Advanced Breast Cancer Who Have Received No or Only One Prior Line of Endocrine Therapy: A Canadian Healthcare Perspective,Pharmacoeconomics,,10.1007/s40273-021-01027-4,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
GampenriederSP2021251,article,Gampenrieder S.P.,2021,Top 3 abstracts concerning hormone-receptor-positive early breast cancer: Post San Antonio 2020 Update,Memo Magazine of European Medical Oncology,,10.1007/s12254-021-00726-0,,,E,,,I1,No CDK4/6 inhibitor mentioned
BardiaA2021252,article,Bardia A.,2021,"Phase I/II trial of exemestane, ribociclib, and everolimus in women with HR+/HER2- advanced breast cancer after progression on CDK4/6 inhibitors (TRINITI-1)",Clinical Cancer Research,,10.1158/1078-0432.CCR-20-2114,,,I,,,,Meets all inclusion criteria (HR+/HER2-/metastatic/post-CDK4/6)
SlamonDJ2021253,article,Slamon D.J.,2021,"Ribociclib plus fulvestrant for postmenopausal women with hormone receptor-positive, human epidermal growth factor receptor 2-negative advanced breast cancer in the phase III randomized MONALEESA-3 trial: updated overall survival",Annals of Oncology,,10.1016/j.annonc.2021.05.353,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
GilGilM2021254,article,Gil-Gil M.,2021,The role of CDK4/6 inhibitors in early breast cancer,Breast,,10.1016/j.breast.2021.05.008,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
RugoHS2021255,article,Rugo H.S.,2021,Prognostic Factors for Overall Survival in Patients with Hormone Receptor-Positive Advanced Breast Cancer: Analyses From PALOMA-3,Oncologist,,10.1002/onco.13833,,,E,,,I1,No CDK4/6 inhibitor mentioned
BadaouiS2021256,article,Badaoui S.,2021,Patient-Reported Outcomes Predict Progression-Free Survival of Patients with Advanced Breast Cancer Treated with Abemaciclib,Oncologist,,10.1002/onco.13806,,,U,,,,"Post-CDK4/6 progression mentioned, HR/HER2 status unclear"
IwataH2021257,article,Iwata H.,2021,Evaluation of the Association of Polymorphisms With Palbociclib-Induced Neutropenia: Pharmacogenetic Analysis of PALOMA-2/-3,Oncologist,,10.1002/onco.13811,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
SamuelEziokwuA2021258,article,Samuel Eziokwu A.,2021,Real-world Outcomes of Cyclin-dependent Kinase Inhibitors Continued Beyond First Disease Progression in Hormone Receptor-positive Metastatic Breast Cancer,Clinical Breast Cancer,,10.1016/j.clbc.2020.09.010,,,E,,,I1,No CDK4/6 inhibitor mentioned
ToiM2021259,article,Toi M.,2021,"Abemaciclib in combination with endocrine therapy for East Asian patients with HR+, HER2− advanced breast cancer: MONARCH 2 & 3 trials",Cancer Science,,10.1111/cas.14877,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
HamiltonE2021260,article,Hamilton E.,2021,nextMONARCH: Abemaciclib Monotherapy or Combined With Tamoxifen for Metastatic Breast Cancer,Clinical Breast Cancer,,10.1016/j.clbc.2020.09.011,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
PratA2021262,article,Prat A.,2021,Correlative Biomarker Analysis of Intrinsic Subtypes and Efficacy Across the MONALEESA Phase III Studies,Journal of Clinical Oncology,,10.1200/JCO.20.02977,,,E,,,I1,No CDK4/6 inhibitor mentioned
HuangW2021263,article,Huang W.,2021,Potential biomarkers of resistance to CDK4/6 inhibitors: a narrative review of preclinical and clinical studies,Translational Breast Cancer Research,,10.21037/tbcr-20-52,,,E,,,D2,Preclinical/animal study (keyword: preclinical)
RugoHS2021265,article,Rugo H.S.,2021,"Alpelisib plus fulvestrant in PIK3CA-mutated, hormone receptor-positive advanced breast cancer after a CDK4/6 inhibitor (BYLieve): one cohort of a phase 2, multicentre, open-label, non-comparative study",Lancet Oncology,,10.1016/S1470-2045(21)00034-6,,,E,,,D2,Preclinical/animal study (keyword: rat)
MartinM2021266,article,Martin M.,2021,"Palbociclib in combination with endocrine therapy versus capecitabine in hormonal receptor-positive, human epidermal growth factor 2-negative, aromatase inhibitor-resistant metastatic breast cancer: a phase III randomised controlled trial—PEARL",Annals of Oncology,,10.1016/j.annonc.2020.12.013,,,U,,,,"Post-CDK4/6 progression mentioned, HR/HER2 status unclear"
GoetzMP2021267,article,Goetz M.P.,2021,Safety and efficacy of abemaciclib plus endocrine therapy in older patients with hormone receptor-positive/human epidermal growth factor receptor 2-negative advanced breast cancer: an age-specific subgroup analysis of MONARCH 2 and 3 trials,Breast Cancer Research and Treatment,,10.1007/s10549-020-06029-y,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
MitsogianniM2021268,article,Mitsogianni M.,2021,The changing treatment of metastatic her2-positive breast cancer (Review),Oncology Letters,,10.3892/ol.2021.12548,,,E,,,P1,HER2+ population (keyword: HER2-positive)
SchettiniF2021269,article,Schettini F.,2021,Endocrine‐based treatments in clinically‐relevant subgroups of hormone receptor‐positive/her2‐negative metastatic breast cancer: Systematic review and meta‐analysis,Cancers,,10.3390/cancers13061458,,,E,,,D1,Review/meta-analysis (keyword: systematic review)
ZhangJ2021270,article,Zhang J.,2021,A Randomized Phase I Study of Abemaciclib in Chinese Patients with Advanced and/or Metastatic Cancers,Targeted Oncology,,10.1007/s11523-020-00789-9,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
unknown2021271,article,,2021,"Correction to Lancet Oncol 2020; 21: 763–75 (The Lancet Oncology (2020) 21(6) (763–775), (S1470204520301121), (10.1016/S1470-2045(20)30112-1))",Lancet Oncology,,10.1016/S1470-2045(21)00032-2,,,E,,,I1,No CDK4/6 inhibitor mentioned
MayerEL2021272,article,Mayer E.L.,2021,"Palbociclib with adjuvant endocrine therapy in early breast cancer (PALLAS): interim analysis of a multicentre, open-label, randomised, phase 3 study",Lancet Oncology,,10.1016/S1470-2045(20)30642-2,,,E,,,P2,Early-stage only (keyword: adjuvant)
SheikhMS2021273,article,Sheikh M.S.,2021,The emerging CDK4/6 inhibitor for breast cancer treatment,Molecular and Cellular Pharmacology,,10.4255/mcpharmacol.21.01,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
HuiR2021274,article,Hui R.,2021,"CDK4/6 inhibitor plus endocrine therapy for hormone receptor-positive, HER2-negative metastatic breast cancer: The new standard of care",Asia Pacific Journal of Clinical Oncology,,10.1111/ajco.13555,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
LiC2021275,article,Li C.,2021,"Advances in therapy for hormone receptor (Hr)-positive, human epidermal growth factor receptor 2 (her2)-negative advanced breast cancer patients who have experienced progression after treatment with cdk4/6 inhibitors",Oncotargets and Therapy,,10.2147/OTT.S298720,,,U,,,,"Post-CDK4/6 progression mentioned, HR/HER2 status unclear"
LeungJH2021276,article,Leung J.H.,2021,"Efficacy and safety of CDK4/6 and PI3K/AKT/mTOR inhibitors as second-line treatment in postmenopausal patients with hormone receptor-positive, HER-2-negative metastatic breast cancer: a network meta-analysis",Expert Opinion on Drug Safety,,10.1080/14740338.2021.1931116,,,E,,,D1,Review/meta-analysis (keyword: meta-analysis)
LeeJ2021277,article,Lee J.,2021,"Implications of tamoxifen resistance in palbociclib efficacy for patients with hormone receptor-positive, her2-negative metastatic breast cancer: Subgroup analyses of kcsg-br15-10 (youngpearl)",Cancer Research and Treatment,,10.20538/1682-0363-2021-2-6-11,,,U,,,,"Post-CDK4/6 progression mentioned, HR/HER2 status unclear"
NevenP2021278,article,Neven P.,2021,Ribociclib plus fulvestrant in the treatment of breast cancer,Expert Review of Anticancer Therapy,,10.1080/14737140.2021.1840360,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
AndrahennadiS2021279,article,Andrahennadi S.,2021,Current landscape of targeted therapy in hormone receptor-positive and her2-negative breast cancer,Current Oncology,,10.3390/curroncol28030168,,,E,,,I1,No CDK4/6 inhibitor mentioned
GallanisGT2021280,article,Gallanis G.T.,2021,An evaluation of palbociclib as a breast cancer treatment option: a current update,Expert Opinion on Pharmacotherapy,,10.1080/14656566.2020.1838485,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
KimJH2021281,article,Kim J.H.,2021,Palbociclib plus fulvestrant in korean patients from paloma-3 with hormone receptor-positive/human epidermal growth factor receptor 2–negative advanced breast cancer,Journal of Breast Cancer,,10.4048/jbc.2021.24.e13,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
LvH2021282,article,Lv H.,2021,Recent advances in the treatment of hormone receptor-positive/human epidermal growth factor 2-positive advanced breast cancer,Therapeutic Advances in Medical Oncology,,10.1177/17588359211013326,,,E,,,I1,No CDK4/6 inhibitor mentioned
AroraS2021283,article,Arora S.,2021,Recent updates in systemic therapy of breast cancer: A brief narrative review,Cancer Research Statistics and Treatment,,10.4103/crst.crst_335_20,,,E,,,D2,Preclinical/animal study (keyword: rat)
TIANQ2021284,article,TIAN Q.,2021,Overall survival and progression-free survival with cyclin-dependent kinase 4/6 inhibitors plus endocrine therapy in breast cancer: An updated meta-analysis of randomized controlled trials,European Review for Medical and Pharmacological Sciences,,10.26355/eurrev_202112_27418,,,E,,,D1,Review/meta-analysis (keyword: meta-analysis)
BardiaA2021285,article,Bardia A.,2021,Genomic profiling of premenopausal HR+ and HER2– metastatic breast cancer by circulating tumor DNA and association of genetic alterations with therapeutic response to endocrine therapy and ribociclib,JCO Precision Oncology,,10.1200/PO.20.00445,,,E,,,D2,Preclinical/animal study (keyword: rat)
HanY2020286,article,Han Y.,2020,"Comparative efficacy and safety of CDK4/6 and PI3K/AKT/mTOR inhibitors in women with hormone receptor-positive, HER2-negative metastatic breast cancer: a systematic review and network meta-analysis",Current Problems in Cancer,,10.1016/j.currproblcancer.2020.100606,,,E,,,D1,Review/meta-analysis (keyword: systematic review)
SchneeweissA2020287,article,Schneeweiss A.,2020,"Initial experience with CDK4/6 inhibitor-based therapies compared to antihormone monotherapies in routine clinical use in patients with hormone receptor positive, HER2 negative breast cancer — Data from the PRAEGNANT research network for the first 2 years of drug availability in Germany",Breast,,10.1016/j.breast.2020.08.011,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
BardiaA2020288,article,Bardia A.,2020,"Phase Ib dose-escalation/expansion trial of ribociclib in combination with everolimus and exemestane in postmenopausal women with HR+, HER2- advanced breast cancer",Clinical Cancer Research,,10.1158/1078-0432.CCR-20-1068,,,I,,,,HR+/HER2-/metastatic/CDK4/6 + post-CDK4/6 drug mentioned
CiruelosE2020289,article,Ciruelos E.,2020,Palbociclib and trastuzumab in HER2-positive advanced breast cancer: Results from the phase II SOLTI-1303 PATRICIA trial,Clinical Cancer Research,,10.1158/1078-0432.CCR-20-0844,,,E,,,P1,HER2+ population (keyword: HER2-positive)
BayraktarS2020290,article,Bayraktar S.,2020,Future perspectives and challenges with CDK4/6 inhibitors in hormone receptor-positive metastatic breast cancer,Future Oncology,,10.2217/fon-2020-0234,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
DesnoyersA2020291,article,Desnoyers A.,2020,Comparison of treatment-related adverse events of different Cyclin-dependent kinase 4/6 inhibitors in metastatic breast cancer: A network meta-analysis,Cancer Treatment Reviews,,10.1016/j.ctrv.2020.102086,,,E,,,D1,Review/meta-analysis (keyword: meta-analysis)
SchettiniF2020292,article,Schettini F.,2020,Overall Survival of CDK4/6-Inhibitor-Based Treatments in Clinically Relevant Subgroups of Metastatic Breast Cancer: Systematic Review and Meta-Analysis,Journal of the National Cancer Institute,,10.1093/jnci/djaa071,,,E,,,D1,Review/meta-analysis (keyword: systematic review)
FinnRS2020293,article,Finn R.S.,2020,Treatment effect of palbociclib plus endocrine therapy by prognostic and intrinsic subtype and biomarker analysis in patients with bone-only disease: a joint analysis of PALOMA-2 and PALOMA-3 clinical trials,Breast Cancer Research and Treatment,,10.1007/s10549-020-05782-4,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
LiJ2020294,article,Li J.,2020,Association of Cyclin-Dependent Kinases 4 and 6 Inhibitors With Survival in Patients With Hormone Receptor-Positive Metastatic Breast Cancer: A Systematic Review and Meta-analysis,JAMA Network Open,,10.1001/jamanetworkopen.2020.20312,,,E,,,D1,Review/meta-analysis (keyword: systematic review)
PiezzoM2020295,article,Piezzo M.,2020,Targeting cell cycle in breast cancer: CDK4/6 inhibitors,International Journal of Molecular Sciences,,10.3390/ijms21186479,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
GiulianiJ2020296,article,Giuliani J.,2020,The introduction of a third CDK4/6 inhibitor does not change the cost-effectiveness profile in first and subsequent-lines after progression or relapse during previous endocrine therapy in patients with hormone receptor positive (HR+)/human epidermal receptor-2 negative (HER-2) advanced or metastatic breast cancer,Journal of Oncology Pharmacy Practice,,10.1177/1078155220934531,,,U,,,,"Likely eligible, HER2 status unclear from title/abstract"
TheinKZ2020297,article,Thein K.Z.,2020,Venous thromboembolism risk in patients with hormone receptor-positive HER2-negative metastatic breast cancer treated with combined CDK 4/6 inhibitors plus endocrine therapy versus endocrine therapy alone: a systematic review and meta-analysis of randomized controlled trials,Breast Cancer Research and Treatment,,10.1007/s10549-020-05783-3,,,E,,,D1,Review/meta-analysis (keyword: systematic review)
FinnRS2020299,article,Finn R.S.,2020,"Overall survival results from the randomized phase 2 study of palbociclib in combination with letrozole versus letrozole alone for first-line treatment of ER+/HER2− advanced breast cancer (PALOMA-1, TRIO-18)",Breast Cancer Research and Treatment,,10.1007/s10549-020-05755-7,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
GoetzMP2020300,article,Goetz M.P.,2020,"Health-Related Quality of Life in MONARCH 3: Abemaciclib plus an Aromatase Inhibitor as Initial Therapy in HR+, HER2− Advanced Breast Cancer",Oncologist,,10.1634/theoncologist.2020-0084,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
BrandoM2020301,article,Brandão M.,2020,Endocrine therapy-based treatments in hormone receptor-positive/HER2-negative advanced breast cancer: Systematic review and network meta-analysis,ESMO Open,,10.1136/esmoopen-2020-000842,,,E,,,D1,Review/meta-analysis (keyword: systematic review)
NakayamaT2020302,article,Nakayama T.,2020,"Therapy options after CDK4/6 inhibitors for HR+, HER2- postmenopausal metastatic/recurrent breast cancer in Japan: A role for mammalian target of rapamycin inhibitors?",Future Oncology,,10.2217/fon-2020-0326,,,I,,,,Meets all inclusion criteria (HR+/HER2-/metastatic/post-CDK4/6)
BabcockA2020303,article,Babcock A.,2020,Real-world clinical and economic outcomes associated with palbociclib for HR-Positive/HER2 negative metastatic breast cancer: A commentary,Journal of Managed Care and Specialty Pharmacy,,10.18553/jmcp.2020.26.7.826,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
TolaneySM2020304,article,Tolaney S.M.,2020,"Abemaciclib plus trastuzumab with or without fulvestrant versus trastuzumab plus standard-of-care chemotherapy in women with hormone receptor-positive, HER2-positive advanced breast cancer (monarcHER): a randomised, open-label, phase 2 trial",Lancet Oncology,,10.1016/S1470-2045(20)30112-1,,,E,,,P1,HER2+ population (keyword: HER2-positive)
ShahAN2020305,article,Shah A.N.,2020,Hormone Receptor–Positive/Human Epidermal Growth Receptor 2–Negative Metastatic Breast Cancer in Young Women: Emerging Data in the Era of Molecularly Targeted Agents,Oncologist,,10.1634/theoncologist.2019-0729,,,E,,,I1,No CDK4/6 inhibitor mentioned
OmariniC2020306,article,Omarini C.,2020,"Combined endocrine approaches vs endocrine therapy alone as first line treatment in elderly patients with hormone receptor-positive, HER2 negative, advanced breast cancer: To prescribe for the patient or the physician? A meta-analysis of phase II and III randomized clinical trials",BMC Cancer,,10.1186/s12885-020-06933-y,,,E,,,D1,Review/meta-analysis (keyword: meta-analysis)
ShimoiT2020307,article,Shimoi T.,2020,"First-line endocrine therapy for postmenopausal patients with hormone receptor-positive, HER2-negative metastatic breast cancer: a systematic review and meta-analysis",Breast Cancer,,10.1007/s12282-020-01054-7,,,E,,,D1,Review/meta-analysis (keyword: systematic review)
WedamS2020308,article,Wedam S.,2020,FDA approval summary: Palbociclib for Male patients with metastatic breast cancer,Clinical Cancer Research,,10.1158/1078-0432.CCR-19-2580,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
NicoliniA2020309,article,Nicolini A.,2020,A new immunotherapy schedule in addition to first-line hormone therapy for metastatic breast cancer patients in a state of clinical benefit during hormone therapy,Journal of Molecular Medicine,,10.1007/s00109-020-01881-3,,,E,,,I1,No CDK4/6 inhibitor mentioned
