record_id,entry_type,authors,year,title,journal,abstract,doi,pmid,keywords,decision_r1,decision_r2,final_decision,exclusion_reason,notes
TsurumiH201221827339,article,"Tsurumi, H and Hara, T and Goto, N and Kitagawa, J and Kanemura, N and Yoshikawa, T and Kasahara, S and Goto, H and Fukuno, K and Yamada, T and Sawada, M and Shimizu, M and Takahashi, T and Takami, T and Moriwaki, H",2012,"A phase II study of rituximab combined with pirarubicin-cyclophosphamide, vincristine and prednisolone regimen as first-line therapy for patients with indolent B-cell lymphoma.",Leukemia & lymphoma,,10.3109/10428194.2011.606383,21827339,,,,,,
HeutteN201121463114,article,"Heutte, N and Haioun, C and Feugier, P and Coiffier, B and Tilly, H and Ferme, C and Gabarre, J and Morschhauser, F and Gisselbrecht, C and Mounier, N",2011,Quality of life in 269 patients with poor-risk diffuse large B-cell lymphoma treated with rituximab versus observation after autologous stem cell transplant.,Leukemia & lymphoma,,10.3109/10428194.2011.566951,21463114,,,,,,
KasaharaS201121438831,article,"Kasahara, S and Hara, T and Tsurumi, H and Goto, N and Kitagawa, J and Kanemura, N and Yoshikawa, T and Goto, H and Fukuno, K and Yamada, T and Sawada, M and Takahashi, T and Takami, T and Moriwaki, H",2011,"Phase II study of the tetrahydropyranyl adriamycin-cyclophosphamide, vincristine, and prednisolone regimen combined with rituximab as first-line treatment for elderly patients with diffuse large B-cell lymphoma.",Leukemia & lymphoma,,10.3109/10428194.2011.555024,21438831,,,,,,
KeatingGM201121222497,article,"Keating, GM",2011,"Spotlight on rituximab in chronic lymphocytic leukemia, low-grade or follicular lymphoma, and diffuse large B-cell lymphoma.","BioDrugs : clinical immunotherapeutics, biopharmaceuticals and gene therapy",,10.2165/11206980-000000000-00000,21222497,,,,,,
RuanJ201121189393,article,"Ruan, J and Martin, P and Furman, RR and Lee, SM and Cheung, K and Vose, JM and Lacasce, A and Morrison, J and Elstrom, R and Ely, S and Chadburn, A and Cesarman, E and Coleman, M and Leonard, JP",2011,Bortezomib plus CHOP-rituximab for previously untreated diffuse large B-cell lymphoma and mantle cell lymphoma.,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,,10.1200/JCO.2010.31.1142,21189393,,,,,,
MounierN201121169834,article,"Mounier, N and Gisselbrecht, C",2011,Stem cell transplantation for diffuse large B-cell lymphoma patients in the rituximab era.,Current opinion in oncology,,10.1097/CCO.0b013e328342b8ad,21169834,,,,,,
BarringtonSF201120813876,article,"Barrington, SF and MacKewn, JE and Schleyer, P and Marsden, PK and Mikhaeel, NG and Qian, W and Mouncey, P and Patrick, P and Popova, B and Johnson, P and Radford, J and O'Doherty, MJ",2011,Establishment of a UK-wide network to facilitate the acquisition of quality assured FDG-PET data for clinical trials in lymphoma.,Annals of oncology : official journal of the European Society for Medical Oncology,,10.1093/annonc/mdq428,20813876,,,,,,
GisselbrechtC201020660832,article,"Gisselbrecht, C and Glass, B and Mounier, N and Singh Gill, D and Linch, DC and Trneny, M and Bosly, A and Ketterer, N and Shpilberg, O and Hagberg, H and Ma, D and Brière, J and Moskowitz, CH and Schmitz, N",2010,Salvage regimens with autologous transplantation for relapsed large B-cell lymphoma in the rituximab era.,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,,10.1200/JCO.2010.28.1618,20660832,,,,,,
KeatingGM201020614951,article,"Keating, GM",2010,"Rituximab: a review of its use in chronic lymphocytic leukaemia, low-grade or follicular lymphoma and diffuse large B-cell lymphoma.",Drugs,,10.2165/11201110-000000000-00000,20614951,,,,,,
FangC201020499236,article,"Fang, C and Xu, W and Li, JY",2010,A systematic review and meta-analysis of rituximab-based immunochemotherapy for subtypes of diffuse large B cell lymphoma.,Annals of hematology,,10.1007/s00277-010-0990-5,20499236,,,,,,
CaimiPF201020210368,article,"Caimi, PF and Barr, PM and Berger, NA and Lazarus, HM",2010,Non-Hodgkin's lymphoma in the elderly.,Drugs & aging,,10.2165/11531550-000000000-00000,20210368,,,,,,
GaoG201019714523,article,"Gao, G and Liang, X and Jiang, J and Zhou, X and Huang, R and Chu, Z and Zhan, Q",2010,A systematic review and meta-analysis of immunochemotherapy with rituximab for B-cell non-Hodgkin's lymphoma.,"Acta oncologica (Stockholm, Sweden)",,10.3109/02841860903150502,19714523,,,,,,
HaraT201019590893,article,"Hara, T and Tsurumi, H and Goto, N and Kitagawa, J and Kanemura, N and Yoshikawa, T and Kasahara, S and Goto, H and Fukuno, K and Yamada, T and Sawada, M and Yasuda, I and Katsumura, N and Takahashi, T and Takami, T and Moriwaki, H",2010,Phase II study of Rituximab combined with THP-COP as first-line therapy for patients younger than 70 years with diffuse large B cell lymphoma.,Journal of cancer research and clinical oncology,,10.1007/s00432-009-0637-x,19590893,,,,,,
JezersekNovakoviB201019263255,article,"Jezersek Novaković, B and Benigar, A",2010,Treatment of non-Hodgkin's lymphomas with rituximab in Slovene patients.,"Medical oncology (Northwood, London, England)",,10.1007/s12032-009-9188-x,19263255,,,,,,
